Customer ID,Recency,Frequency,Monetary,cluster,segments,score
16362,31,5,146.954,2,Churn,3
16363,55,1,109.36000000000001,1,Loss,2
16364,13,2,353.52,3,Potential,4
16365,4,7,167.42285714285714,4,Loyalist,5
16366,20,1,327.30000000000007,3,Potential,4
16367,303,1,633.5800000000002,0,Potential Loss,1
16368,30,2,248.71499999999997,3,Potential,4
16369,20,3,517.1933333333333,2,Churn,3
16370,66,4,330.14,2,Churn,3
16372,183,2,183.96499999999997,1,Loss,2
16374,245,2,232.53999999999996,1,Loss,2
16376,19,2,493.505,3,Potential,4
16377,269,1,676.2,0,Potential Loss,1
16378,190,3,120.9833333333333,1,Loss,2
16379,20,4,539.35,2,Churn,3
16380,92,1,1780.5900000000004,0,Potential Loss,1
16383,76,2,334.18000000000006,0,Potential Loss,1
16384,32,2,292.25000000000006,3,Potential,4
16385,62,2,203.83000000000004,3,Potential,4
16386,30,2,158.60000000000002,3,Potential,4
16387,324,1,94.36,1,Loss,2
16389,55,4,345.5175,2,Churn,3
16392,271,1,221.18999999999997,1,Loss,2
16393,13,11,250.4236363636364,4,Loyalist,5
16394,58,5,311.06800000000004,2,Churn,3
16395,62,5,297.38,2,Churn,3
16398,126,2,852.9000000000001,0,Potential Loss,1
16399,21,2,203.385,3,Potential,4
16400,185,1,303.93,0,Potential Loss,1
16401,16,12,341.5266666666667,4,Loyalist,5
16402,266,1,87.8,1,Loss,2
16403,314,1,177.5,1,Loss,2
16404,72,1,443.05000000000007,0,Potential Loss,1
16405,70,2,83.625,1,Loss,2
16406,20,1,163.07000000000002,3,Potential,4
16407,14,10,212.69299999999998,4,Loyalist,5
16409,4,5,405.77599999999995,4,Loyalist,5
16411,21,1,83.14999999999999,3,Potential,4
16412,55,1,151.83,1,Loss,2
16413,58,1,262.20000000000005,0,Potential Loss,1
16414,23,2,63.125,3,Potential,4
16415,46,1,210.34999999999994,3,Potential,4
16416,28,3,350.4666666666667,2,Churn,3
16418,46,3,225.09000000000006,2,Churn,3
16419,99,6,162.03833333333333,2,Churn,3
16422,19,48,680.3974999999999,4,Loyalist,5
16423,26,1,346.12,3,Potential,4
16424,339,1,133.56,1,Loss,2
16425,70,1,302.7,0,Potential Loss,1
16426,23,10,190.825,2,Churn,3
16427,265,2,120.53,1,Loss,2
16429,108,1,284.55,0,Potential Loss,1
16430,59,1,300.85,0,Potential Loss,1
16431,67,3,214.26999999999998,2,Churn,3
16432,184,1,287.4,0,Potential Loss,1
16433,30,1,184.26000000000002,3,Potential,4
16434,49,7,217.46428571428575,2,Churn,3
16438,28,5,159.67,2,Churn,3
16440,53,5,728.134,2,Churn,3
16441,276,2,190.60000000000002,1,Loss,2
16442,121,2,232.56499999999994,1,Loss,2
16444,48,4,163.66750000000002,2,Churn,3
16445,183,1,230.50999999999996,1,Loss,2
16446,90,2,84236.25,0,Potential Loss,1
16447,137,1,259.0099999999999,0,Potential Loss,1
16448,200,1,188.89000000000001,1,Loss,2
16449,199,2,353.845,0,Potential Loss,1
16450,151,1,311.92,0,Potential Loss,1
16451,89,1,266.97,0,Potential Loss,1
16454,184,1,5.9,1,Loss,2
16455,154,4,327.3,2,Churn,3
16456,105,4,342.7425,2,Churn,3
16457,220,1,208.36,1,Loss,2
16458,2,17,193.4611764705882,4,Loyalist,5
16460,30,3,271.5733333333333,2,Churn,3
16461,179,1,151.42,1,Loss,2
16462,75,3,45.333333333333336,1,Loss,2
16463,23,4,355.59999999999997,2,Churn,3
16464,21,3,438.22666666666663,2,Churn,3
16466,5,7,229.06571428571434,4,Loyalist,5
16468,76,1,74.9,1,Loss,2
16469,25,4,162.60750000000002,3,Potential,4
16470,53,3,182.01666666666668,2,Churn,3
16471,69,1,223.95000000000005,1,Loss,2
16473,163,3,105.37,1,Loss,2
16474,19,7,267.3342857142857,2,Churn,3
16475,2,4,136.075,3,Potential,4
16477,69,5,390.01200000000006,2,Churn,3
16478,27,3,110.33333333333336,3,Potential,4
16479,12,2,150.41500000000002,3,Potential,4
16480,77,1,769.2899999999998,0,Potential Loss,1
16482,17,1,220.61999999999998,3,Potential,4
16483,194,1,139.35,1,Loss,2
16484,175,2,202.14999999999998,1,Loss,2
16485,79,1,363.65000000000003,0,Potential Loss,1
16488,116,3,166.26666666666668,1,Loss,2
16491,48,1,731.4999999999999,0,Potential Loss,1
16493,81,4,337.9075,2,Churn,3
16494,298,1,826.5300000000002,0,Potential Loss,1
16495,130,3,228.13666666666666,2,Churn,3
16496,209,3,533.1733333333333,0,Potential Loss,1
16497,51,6,494.2816666666666,2,Churn,3
16498,164,2,50.485,1,Loss,2
16500,18,6,66.81000000000002,3,Potential,4
16503,97,3,314.61333333333334,2,Churn,3
16504,27,1,484.37999999999994,0,Potential Loss,1
16505,122,1,777.6,0,Potential Loss,1
16506,21,2,45.150000000000006,1,Loss,2
16509,298,1,363.70000000000005,0,Potential Loss,1
16511,23,3,316.0866666666667,2,Churn,3
16513,21,4,218.6475,2,Churn,3
16515,4,5,325.426,4,Loyalist,5
16516,91,1,101.69999999999999,1,Loss,2
16517,161,1,162.7,1,Loss,2
16518,92,2,242.15999999999997,1,Loss,2
16519,27,1,109.28,3,Potential,4
16520,188,2,360.4050000000001,0,Potential Loss,1
16523,17,21,448.49857142857155,4,Loyalist,5
16525,10,24,509.3754166666667,4,Loyalist,5
16526,173,1,290.36000000000007,0,Potential Loss,1
16527,83,1,228.06000000000006,1,Loss,2
16528,182,1,244.41000000000003,1,Loss,2
16529,308,1,455.24999999999994,0,Potential Loss,1
16531,24,6,191.9616666666667,2,Churn,3
16532,19,3,2249.6,0,Potential Loss,1
16533,21,3,365.18666666666667,2,Churn,3
16535,243,1,593.7500000000001,0,Potential Loss,1
16536,112,1,548.97,0,Potential Loss,1
16539,152,2,320.78,0,Potential Loss,1
16542,55,1,119.62,1,Loss,2
16545,166,1,339.3,0,Potential Loss,1
16546,292,1,487.75000000000006,0,Potential Loss,1
16549,12,10,415.46400000000006,4,Loyalist,5
16550,110,4,436.0775000000001,2,Churn,3
16551,163,3,307.3733333333333,0,Potential Loss,1
16552,37,1,284.44000000000005,3,Potential,4
16553,69,10,411.038,2,Churn,3
16554,10,3,279.03333333333336,3,Potential,4
16555,111,2,142.945,1,Loss,2
16556,107,6,500.48999999999995,2,Churn,3
16557,26,2,140.925,3,Potential,4
16558,24,18,414.33000000000004,4,Loyalist,5
16560,28,1,509.2299999999999,0,Potential Loss,1
16561,31,2,255.56000000000003,3,Potential,4
16563,55,1,1077.74,0,Potential Loss,1
16566,17,5,122.93199999999999,3,Potential,4
16567,163,2,432.79999999999995,0,Potential Loss,1
16569,182,1,124.2,1,Loss,2
16570,17,10,373.84,4,Loyalist,5
16571,28,3,473.8966666666667,2,Churn,3
16572,34,3,336.5333333333333,2,Churn,3
16573,86,2,331.80499999999995,0,Potential Loss,1
16574,73,1,451.43999999999994,0,Potential Loss,1
16581,66,1,105.84,1,Loss,2
16582,115,1,313.61999999999995,0,Potential Loss,1
16584,82,2,468.0400000000001,0,Potential Loss,1
16586,221,1,463.95,0,Potential Loss,1
16587,234,1,225.15,1,Loss,2
16589,73,3,153.08,1,Loss,2
16591,304,1,213.50000000000003,1,Loss,2
16592,14,16,257.105,4,Loyalist,5
16593,52,3,110.00999999999999,1,Loss,2
16594,77,1,181.08999999999995,1,Loss,2
16595,92,1,360.15999999999997,0,Potential Loss,1
16596,17,1,129.5,3,Potential,4
16597,213,1,90.04,1,Loss,2
16598,287,1,145.05,1,Loss,2
16600,18,6,135.58666666666667,2,Churn,3
16601,42,1,243.62999999999997,3,Potential,4
16602,275,1,528.08,0,Potential Loss,1
16603,76,2,241.23499999999999,0,Potential Loss,1
16607,1,12,224.40750000000003,4,Loyalist,5
16609,4,7,784.7799999999999,4,Loyalist,5
16610,250,1,75.66,1,Loss,2
16611,188,1,129.49,1,Loss,2
16612,3,4,296.9150000000001,4,Loyalist,5
16613,72,1,618.59,0,Potential Loss,1
16614,66,1,506.1899999999999,0,Potential Loss,1
16616,17,2,250.20999999999998,3,Potential,4
16617,237,1,151.85,1,Loss,2
16618,122,5,529.518,2,Churn,3
16619,265,1,226.20999999999998,1,Loss,2
16620,182,2,89.48,1,Loss,2
16621,53,4,203.37000000000003,2,Churn,3
16623,129,1,129.45000000000002,1,Loss,2
16624,82,2,405.28499999999997,0,Potential Loss,1
16625,69,1,333.08,0,Potential Loss,1
16626,24,17,259.59411764705885,4,Loyalist,5
16627,81,1,322.79999999999995,0,Potential Loss,1
16628,61,5,437.61,2,Churn,3
16629,75,2,208.865,1,Loss,2
16633,5,6,480.5166666666667,4,Loyalist,5
16634,340,1,53.1,1,Loss,2
16637,62,4,288.6175,2,Churn,3
16638,24,8,201.23999999999998,2,Churn,3
16639,122,3,419.1699999999999,0,Potential Loss,1
16641,107,1,231.10000000000005,1,Loss,2
16642,209,2,344.16499999999996,0,Potential Loss,1
16643,129,1,487.51000000000005,0,Potential Loss,1
16644,36,2,416.8899999999999,0,Potential Loss,1
16647,171,2,107.03000000000002,1,Loss,2
16648,44,1,290.66,3,Potential,4
16650,73,1,518.42,0,Potential Loss,1
16652,1,7,967.7099999999999,4,Loyalist,5
16653,18,2,606.3299999999999,3,Potential,4
16654,143,3,124.62333333333335,1,Loss,2
16655,10,6,632.42,4,Loyalist,5
16656,4,14,585.5028571428572,4,Loyalist,5
16657,11,4,233.40500000000006,3,Potential,4
16659,280,1,39.12,1,Loss,2
16660,18,4,316.91249999999997,2,Churn,3
16666,21,1,118.98000000000005,3,Potential,4
16667,286,2,285.06499999999994,0,Potential Loss,1
16668,17,6,51.12,3,Potential,4
16669,25,2,685.2349999999999,0,Potential Loss,1
16670,18,10,369.22900000000004,4,Loyalist,5
16671,30,3,564.09,2,Churn,3
16672,7,20,406.74699999999996,4,Loyalist,5
16674,56,2,159.805,1,Loss,2
16676,67,4,398.03,2,Churn,3
16678,3,12,259.1658333333334,4,Loyalist,5
16680,45,1,183.70000000000002,3,Potential,4
16681,74,6,295.0566666666667,2,Churn,3
16682,59,5,205.6,2,Churn,3
16684,13,24,2647.506666666667,4,Loyalist,5
16685,92,2,162.12,1,Loss,2
16686,49,6,449.6416666666666,2,Churn,3
16688,12,4,315.21500000000003,2,Churn,3
16689,77,2,211.3,1,Loss,2
16690,74,2,112.79,1,Loss,2
16692,258,2,563.0,0,Potential Loss,1
16693,273,2,241.00499999999997,1,Loss,2
16696,67,4,164.47500000000002,2,Churn,3
16697,7,1,112.75000000000001,3,Potential,4
16698,228,2,999.0,0,Potential Loss,1
16700,4,12,394.9675,4,Loyalist,5
16701,10,12,410.12833333333333,4,Loyalist,5
16705,7,18,716.8483333333332,4,Loyalist,5
16706,116,3,177.11666666666667,1,Loss,2
16708,47,1,656.63,0,Potential Loss,1
16709,86,5,605.9740000000002,2,Churn,3
16710,21,8,244.75875,2,Churn,3
16711,28,4,359.2075,2,Churn,3
16712,11,11,330.70727272727265,4,Loyalist,5
16713,7,13,474.1992307692308,4,Loyalist,5
16714,319,2,573.265,0,Potential Loss,1
16715,80,1,301.72,0,Potential Loss,1
16716,268,2,450.60000000000014,0,Potential Loss,1
16717,25,5,710.2260000000002,2,Churn,3
16719,16,6,226.61499999999998,2,Churn,3
16720,28,1,155.24,3,Potential,4
16721,264,1,292.46999999999997,0,Potential Loss,1
16722,19,11,357.39000000000004,4,Loyalist,5
16723,93,2,294.57499999999993,0,Potential Loss,1
16725,70,4,113.45500000000001,1,Loss,2
16726,28,4,313.11249999999995,2,Churn,3
16728,48,4,263.66749999999996,2,Churn,3
16729,7,21,344.59999999999997,4,Loyalist,5
16730,54,3,247.70333333333338,2,Churn,3
16732,122,1,603.7499999999999,0,Potential Loss,1
16734,54,3,216.83666666666667,2,Churn,3
16735,80,5,460.1120000000001,2,Churn,3
16737,55,1,417.6,0,Potential Loss,1
16738,299,1,3.75,1,Loss,2
16739,178,1,323.00000000000006,0,Potential Loss,1
16743,6,6,301.3016666666667,4,Loyalist,5
16744,13,7,186.3942857142857,4,Loyalist,5
16745,3,17,423.1941176470588,4,Loyalist,5
16746,3,17,375.6482352941177,4,Loyalist,5
16747,276,2,418.03000000000003,0,Potential Loss,1
16748,19,5,303.18,2,Churn,3
16750,46,5,124.78600000000002,2,Churn,3
16751,91,1,1764.72,0,Potential Loss,1
16753,1,1,223.92000000000002,3,Potential,4
16755,116,3,498.9433333333333,0,Potential Loss,1
16756,97,1,239.40000000000003,1,Loss,2
16757,320,1,106.83000000000001,1,Loss,2
16758,215,1,369.34,0,Potential Loss,1
16759,91,3,263.2633333333333,2,Churn,3
16761,246,1,316.62,0,Potential Loss,1
16762,21,3,500.46000000000004,2,Churn,3
16763,200,1,611.85,0,Potential Loss,1
16764,11,13,215.32692307692307,4,Loyalist,5
16765,296,1,34.0,1,Loss,2
16766,38,2,572.8,0,Potential Loss,1
16767,66,11,507.32727272727277,2,Churn,3
16768,49,3,159.36333333333337,3,Potential,4
16769,262,1,380.3899999999999,0,Potential Loss,1
16770,59,3,169.30000000000004,2,Churn,3
16771,77,5,446.9620000000001,2,Churn,3
16773,59,1,171.59,1,Loss,2
16774,118,4,165.38000000000002,2,Churn,3
16775,12,10,146.37600000000003,4,Loyalist,5
16776,62,1,388.28000000000003,0,Potential Loss,1
16777,82,2,113.175,1,Loss,2
16778,69,2,122.97,1,Loss,2
16779,10,20,497.0945,4,Loyalist,5
16780,102,2,212.59499999999997,1,Loss,2
16782,12,11,154.71909090909094,4,Loyalist,5
16784,21,1,107.6,3,Potential,4
16788,125,2,297.9150000000001,0,Potential Loss,1
16789,333,1,80.8,1,Loss,2
16790,18,6,257.60333333333335,2,Churn,3
16791,40,7,244.14714285714282,2,Churn,3
16792,311,2,55.190000000000005,1,Loss,2
16793,59,1,243.83999999999997,0,Potential Loss,1
16794,5,10,122.069,4,Loyalist,5
16796,32,1,305.61999999999995,3,Potential,4
16800,13,1,1201.4899999999998,0,Potential Loss,1
16801,38,4,404.9325,2,Churn,3
16803,215,1,332.3,0,Potential Loss,1
16804,25,3,178.9966666666667,3,Potential,4
16805,175,1,245.82000000000005,1,Loss,2
16806,105,4,193.88500000000002,2,Churn,3
16807,128,3,373.8633333333334,0,Potential Loss,1
16808,69,2,144.20999999999998,1,Loss,2
16809,25,5,182.93800000000002,2,Churn,3
16810,194,1,309.54,0,Potential Loss,1
16811,19,2,273.53499999999997,3,Potential,4
16813,52,10,169.29799999999997,2,Churn,3
16814,7,20,311.29549999999995,4,Loyalist,5
16816,105,3,113.76,1,Loss,2
16817,38,7,176.77857142857144,2,Churn,3
16818,12,11,304.50636363636363,4,Loyalist,5
16820,216,1,497.61,0,Potential Loss,1
16823,229,1,358.3800000000001,0,Potential Loss,1
16824,17,2,230.32,3,Potential,4
16825,158,2,387.59,0,Potential Loss,1
16826,53,1,341.70000000000005,0,Potential Loss,1
16828,114,1,113.5,1,Loss,2
16829,187,1,197.22000000000003,1,Loss,2
16830,334,1,325.91,0,Potential Loss,1
16832,127,3,66.38333333333334,1,Loss,2
16833,101,4,276.63250000000005,2,Churn,3
16834,229,1,413.46,0,Potential Loss,1
16835,278,1,99.1,1,Loss,2
16836,41,2,125.93500000000002,3,Potential,4
16837,31,11,288.2709090909091,2,Churn,3
16838,199,2,294.425,0,Potential Loss,1
16839,2,33,486.12454545454545,4,Loyalist,5
16841,67,6,311.6366666666667,2,Churn,3
16842,70,3,421.3966666666667,2,Churn,3
16843,7,16,637.2856249999998,4,Loyalist,5
16846,52,1,214.32000000000002,3,Potential,4
16847,45,1,193.44,3,Potential,4
16848,54,1,281.42,0,Potential Loss,1
16849,188,1,124.57,1,Loss,2
16850,71,1,332.4100000000001,0,Potential Loss,1
16851,44,3,114.15000000000002,3,Potential,4
16852,12,2,72.455,3,Potential,4
16855,25,2,164.20000000000002,3,Potential,4
16856,16,1,35.40000000000001,1,Loss,2
16859,146,2,373.905,0,Potential Loss,1
16861,31,2,86.88000000000001,3,Potential,4
16863,122,1,338.55,0,Potential Loss,1
16866,65,3,69.24666666666667,1,Loss,2
16869,24,4,206.35500000000002,2,Churn,3
16871,24,6,468.72333333333336,2,Churn,3
16872,79,3,226.67333333333332,2,Churn,3
16873,92,5,993.1959999999999,2,Churn,3
16875,146,5,419.10599999999994,2,Churn,3
16877,14,6,142.28666666666666,2,Churn,3
16878,86,1,13.3,1,Loss,2
16880,65,7,217.01142857142855,2,Churn,3
16881,245,1,432.0,0,Potential Loss,1
16882,241,3,235.03999999999996,1,Loss,2
16883,219,1,148.7,1,Loss,2
16884,303,2,214.92,1,Loss,2
16885,17,2,140.43,3,Potential,4
16887,244,1,194.88000000000002,1,Loss,2
16889,68,3,526.2233333333334,2,Churn,3
16891,121,4,144.36,1,Loss,2
16892,17,5,105.10799999999999,3,Potential,4
16895,184,1,219.13999999999996,1,Loss,2
16897,301,2,144.89,1,Loss,2
16898,28,2,196.36500000000007,3,Potential,4
16899,21,5,222.202,2,Churn,3
16900,18,3,294.0533333333333,3,Potential,4
16902,118,1,1706.8799999999999,0,Potential Loss,1
16903,61,1,373.24000000000007,0,Potential Loss,1
16904,61,13,261.28999999999996,2,Churn,3
16905,21,6,474.6716666666666,2,Churn,3
16906,83,4,144.9425,2,Churn,3
16907,61,4,199.90750000000003,2,Churn,3
16909,74,1,379.14000000000004,0,Potential Loss,1
16910,11,8,188.75749999999996,4,Loyalist,5
16912,30,11,234.12545454545452,2,Churn,3
16913,292,1,113.44,1,Loss,2
16914,275,1,208.46000000000004,1,Loss,2
16915,11,6,103.61333333333334,3,Potential,4
16916,25,1,378.18000000000006,3,Potential,4
16917,130,1,391.52,0,Potential Loss,1
16918,51,6,178.13666666666666,2,Churn,3
16919,7,9,228.49333333333334,4,Loyalist,5
16921,92,1,169.79000000000008,1,Loss,2
16923,14,18,372.0616666666666,4,Loyalist,5
16924,23,3,282.25,3,Potential,4
16927,117,2,162.475,1,Loss,2
16928,33,16,170.2125,2,Churn,3
16929,19,7,185.0557142857143,2,Churn,3
16930,28,3,126.85000000000002,3,Potential,4
16931,21,19,223.13473684210524,4,Loyalist,5
16932,55,1,161.93999999999994,1,Loss,2
16933,121,2,281.61499999999995,0,Potential Loss,1
16934,56,2,475.46499999999986,0,Potential Loss,1
16936,27,1,262.68000000000006,3,Potential,4
16938,5,4,684.0950000000001,4,Loyalist,5
16940,54,3,1016.6266666666667,0,Potential Loss,1
16942,14,9,213.3988888888889,4,Loyalist,5
16943,6,3,272.24333333333334,3,Potential,4
16945,1,18,225.86944444444447,4,Loyalist,5
16947,237,1,406.48,0,Potential Loss,1
16948,140,3,145.00666666666666,1,Loss,2
16949,42,6,214.37833333333333,2,Churn,3
16950,58,2,503.28000000000003,0,Potential Loss,1
16951,131,3,425.9166666666667,0,Potential Loss,1
16952,111,2,83.80499999999999,1,Loss,2
16953,91,1,20.8,1,Loss,2
16954,18,8,217.28500000000003,2,Churn,3
16955,127,2,164.785,1,Loss,2
16956,19,1,308.74,3,Potential,4
16957,241,2,208.32000000000005,1,Loss,2
16959,89,1,117.35000000000001,1,Loss,2
16960,62,3,168.3666666666667,2,Churn,3
16961,118,1,234.17000000000002,1,Loss,2
16963,219,1,110.55000000000001,1,Loss,2
16965,228,1,192.07000000000002,1,Loss,2
16966,17,7,307.8528571428572,2,Churn,3
16967,280,1,319.02,0,Potential Loss,1
16968,109,2,219.71500000000003,1,Loss,2
16969,41,3,216.80333333333337,2,Churn,3
16971,334,1,357.2099999999998,0,Potential Loss,1
16976,269,1,251.52,1,Loss,2
16978,79,1,344.33000000000004,0,Potential Loss,1
16979,19,6,308.6666666666667,2,Churn,3
16980,257,2,539.4800000000001,0,Potential Loss,1
16982,62,1,384.05999999999995,0,Potential Loss,1
16983,5,6,294.6266666666666,4,Loyalist,5
16984,2,2,2240.6749999999997,4,Loyalist,5
16985,2,9,503.4222222222222,4,Loyalist,5
16986,61,2,936.6,0,Potential Loss,1
16987,44,7,232.14999999999995,2,Churn,3
16988,243,1,126.12,1,Loss,2
16989,4,6,188.875,4,Loyalist,5
16990,220,1,179.0,1,Loss,2
16992,12,5,322.86199999999997,4,Loyalist,5
16996,64,4,332.355,2,Churn,3
16997,284,3,234.0,1,Loss,2
16998,131,4,73.75,1,Loss,2
16999,25,2,242.41000000000003,3,Potential,4
17001,24,10,359.16100000000006,2,Churn,3
17002,87,3,497.91,0,Potential Loss,1
17004,48,2,706.47,0,Potential Loss,1
17006,20,4,195.445,3,Potential,4
17007,52,4,170.7025,2,Churn,3
17010,20,1,195.35999999999999,3,Potential,4
17011,91,1,270.90000000000003,0,Potential Loss,1
17014,153,3,195.44333333333336,1,Loss,2
17015,30,3,614.1866666666666,2,Churn,3
17017,11,15,422.4413333333334,4,Loyalist,5
17018,42,2,460.05,0,Potential Loss,1
17019,13,3,304.59666666666664,3,Potential,4
17022,122,1,71.0,1,Loss,2
17024,47,3,31.95,1,Loss,2
17025,62,1,196.8,1,Loss,2
17026,158,1,121.68,1,Loss,2
17027,80,6,148.38166666666663,2,Churn,3
17029,112,2,358.0,0,Potential Loss,1
17030,154,1,146.87,1,Loss,2
17031,13,2,190.175,3,Potential,4
17033,88,2,361.16999999999996,0,Potential Loss,1
17034,18,3,248.5066666666667,3,Potential,4
17035,129,2,216.76500000000004,1,Loss,2
17037,89,1,1267.3199999999995,0,Potential Loss,1
17038,91,1,112.40000000000003,1,Loss,2
17040,139,1,449.72999999999996,0,Potential Loss,1
17041,28,2,388.53499999999997,3,Potential,4
17042,64,5,208.87600000000003,2,Churn,3
17043,53,4,433.795,2,Churn,3
17044,27,1,948.48,0,Potential Loss,1
17045,115,3,113.14666666666669,1,Loss,2
17046,218,1,642.0200000000001,0,Potential Loss,1
17047,87,3,366.9666666666667,2,Churn,3
17048,10,3,308.45000000000005,3,Potential,4
17049,23,9,628.8866666666668,4,Loyalist,5
17050,191,6,538.14,2,Churn,3
17051,196,1,247.13999999999993,1,Loss,2
17052,30,1,413.75000000000006,0,Potential Loss,1
17053,337,1,498.48,0,Potential Loss,1
17054,30,5,271.26599999999996,2,Churn,3
17058,83,3,393.2966666666666,2,Churn,3
17059,61,4,593.1700000000001,2,Churn,3
17060,268,1,234.24,1,Loss,2
17061,75,11,475.6572727272727,2,Churn,3
17062,315,1,102.64,1,Loss,2
17063,23,7,208.73428571428573,2,Churn,3
17064,1,3,286.45000000000005,4,Loyalist,5
17068,14,19,223.93105263157898,4,Loyalist,5
17069,30,7,303.7857142857143,2,Churn,3
17070,116,1,312.13999999999993,0,Potential Loss,1
17071,2,9,269.89222222222224,4,Loyalist,5
17073,19,4,361.2099999999999,2,Churn,3
17075,19,4,208.52999999999997,3,Potential,4
17076,38,2,344.78999999999996,3,Potential,4
17078,275,2,187.92999999999998,1,Loss,2
17079,80,1,118.80000000000003,1,Loss,2
17080,24,2,143.81,3,Potential,4
17081,27,2,145.07999999999998,3,Potential,4
17082,183,2,1001.925,0,Potential Loss,1
17083,100,3,468.5933333333334,0,Potential Loss,1
17084,244,2,1474.8750000000005,0,Potential Loss,1
17085,125,3,275.40333333333336,2,Churn,3
17086,26,6,341.68000000000006,2,Churn,3
17088,30,4,497.7525,2,Churn,3
17090,2,6,330.4583333333333,4,Loyalist,5
17091,122,8,441.78875,2,Churn,3
17092,52,4,444.44499999999994,2,Churn,3
17094,324,1,302.0,0,Potential Loss,1
17095,24,3,441.38666666666654,2,Churn,3
17096,1,4,255.53250000000003,4,Loyalist,5
17100,20,2,485.8699999999999,3,Potential,4
17101,12,4,405.4325,2,Churn,3
17102,263,1,25.5,1,Loss,2
17105,192,2,332.8900000000001,0,Potential Loss,1
17107,77,6,1802.5716666666667,2,Churn,3
17109,46,6,147.50666666666663,2,Churn,3
17110,167,1,163.3,1,Loss,2
17111,49,1,248.60999999999999,3,Potential,4
17114,101,8,101.07750000000001,2,Churn,3
17115,66,3,279.1666666666667,2,Churn,3
17117,290,1,116.19999999999999,1,Loss,2
17118,319,1,157.01999999999998,1,Loss,2
17119,31,2,303.455,3,Potential,4
17120,235,1,307.46,0,Potential Loss,1
17122,3,1,138.32,3,Potential,4
17123,338,1,345.30000000000007,0,Potential Loss,1
17124,158,1,298.89,0,Potential Loss,1
17125,52,1,259.3499999999999,0,Potential Loss,1
17126,65,4,198.03749999999994,2,Churn,3
17128,101,1,157.09000000000003,1,Loss,2
17131,49,5,492.6340000000001,2,Churn,3
17133,17,7,698.8914285714288,4,Loyalist,5
17134,108,2,212.5,1,Loss,2
17135,18,6,154.025,2,Churn,3
17138,99,1,380.50000000000017,0,Potential Loss,1
17139,2,12,889.0391666666669,4,Loyalist,5
17140,190,1,465.32000000000005,0,Potential Loss,1
17142,241,1,579.0,0,Potential Loss,1
17144,86,2,492.28499999999997,0,Potential Loss,1
17146,107,2,225.76500000000004,1,Loss,2
17147,24,4,428.64750000000004,2,Churn,3
17148,53,1,124.88000000000001,1,Loss,2
17152,196,3,563.1666666666666,0,Potential Loss,1
17153,26,1,213.78,3,Potential,4
17154,77,1,329.34,0,Potential Loss,1
17155,19,2,125.85,3,Potential,4
17157,178,2,159.5,1,Loss,2
17158,153,2,426.59000000000003,0,Potential Loss,1
17159,23,3,512.96,2,Churn,3
17160,7,6,586.3383333333333,4,Loyalist,5
17162,30,10,171.54600000000002,2,Churn,3
17163,23,2,146.55,3,Potential,4
17164,34,7,352.4785714285714,2,Churn,3
17165,286,1,158.68,1,Loss,2
17166,205,2,103.17,1,Loss,2
17169,59,2,417.8900000000001,0,Potential Loss,1
17171,291,1,224.90999999999997,1,Loss,2
17172,80,1,317.76000000000005,0,Potential Loss,1
17173,1,8,470.82500000000005,4,Loyalist,5
17174,189,1,59.9,1,Loss,2
17175,5,4,360.92250000000007,4,Loyalist,5
17176,203,1,306.13,0,Potential Loss,1
17179,180,2,234.395,1,Loss,2
17180,7,4,199.0075,3,Potential,4
17181,59,1,84.40000000000002,1,Loss,2
17183,24,6,557.885,2,Churn,3
17186,48,2,72.0,1,Loss,2
17187,228,1,203.95000000000002,1,Loss,2
17188,13,6,326.76500000000004,4,Loyalist,5
17189,108,1,157.18000000000004,1,Loss,2
17190,1,2,222.37,3,Potential,4
17191,30,4,396.255,2,Churn,3
17193,1,7,242.7571428571429,4,Loyalist,5
17197,61,1,1013.0100000000001,0,Potential Loss,1
17198,25,1,170.55999999999997,3,Potential,4
17201,55,1,342.63,0,Potential Loss,1
17203,54,6,593.975,2,Churn,3
17204,7,4,391.1400000000001,4,Loyalist,5
17205,55,1,384.08000000000004,0,Potential Loss,1
17206,55,1,204.24,1,Loss,2
17211,5,5,307.50200000000007,4,Loyalist,5
17212,255,1,226.85,1,Loss,2
17213,42,5,433.0759999999999,2,Churn,3
17214,62,5,179.61400000000003,2,Churn,3
17217,236,1,113.5,1,Loss,2
17218,13,7,193.49142857142857,4,Loyalist,5
17219,122,1,114.22999999999999,1,Loss,2
17220,26,13,221.59615384615392,2,Churn,3
17221,275,2,167.56500000000005,1,Loss,2
17222,215,1,354.15000000000003,0,Potential Loss,1
17223,312,1,133.95000000000002,1,Loss,2
17226,253,1,393.48999999999995,0,Potential Loss,1
17227,20,5,159.414,2,Churn,3
17228,17,6,258.3566666666667,2,Churn,3
17229,144,2,159.38,1,Loss,2
17230,266,2,439.20000000000005,0,Potential Loss,1
17231,14,9,326.9233333333333,4,Loyalist,5
17232,16,2,210.76,3,Potential,4
17233,244,1,190.88,1,Loss,2
17234,66,1,149.89,1,Loss,2
17235,27,1,208.16000000000003,3,Potential,4
17236,14,5,157.97,3,Potential,4
17237,13,2,157.345,3,Potential,4
17238,19,15,224.97066666666666,4,Loyalist,5
17239,314,1,382.50000000000006,0,Potential Loss,1
17242,5,2,567.52,3,Potential,4
17243,16,23,339.71304347826083,4,Loyalist,5
17244,55,1,954.9,0,Potential Loss,1
