Recency,Frequency,Monetary,cluster,segments,score
7,3,169.18666666666664,1,Potential,4
16,2,219.73000000000002,1,Potential,4
18,2,344.51999999999987,1,Potential,4
16,7,196.87142857142854,2,Loyalist,5
20,10,169.92199999999997,2,Loyalist,5
155,3,289.3933333333333,3,Churn,3
24,5,145.25,1,Potential,4
273,2,127.62500000000001,4,Loss,1
59,3,507.04333333333335,3,Churn,3
289,2,155.235,4,Loss,1
24,5,184.3,3,Churn,3
53,3,180.41333333333333,1,Potential,4
270,1,1466.3100000000004,0,Potential Loss,2
39,9,213.64222222222224,3,Churn,3
27,14,180.6757142857143,2,Loyalist,5
49,1,355.4500000000001,0,Potential Loss,2
80,2,138.44,4,Loss,1
210,1,611.0799999999996,0,Potential Loss,2
13,13,471.5961538461539,2,Loyalist,5
178,1,125.65,4,Loss,1
65,5,238.21999999999997,3,Churn,3
14,10,117.41300000000001,2,Loyalist,5
18,3,209.80000000000004,1,Potential,4
2,2,139.38500000000005,1,Potential,4
27,6,339.53833333333336,3,Churn,3
21,4,290.015,3,Churn,3
19,3,178.3666666666667,1,Potential,4
23,1,288.4899999999999,1,Potential,4
137,1,202.09999999999997,4,Loss,1
19,5,861.3599999999999,3,Churn,3
126,3,149.66666666666666,4,Loss,1
88,4,680.2325000000001,3,Churn,3
161,1,33.00000000000001,4,Loss,1
99,1,101.36,4,Loss,1
31,12,299.3875,3,Churn,3
21,5,244.40799999999996,3,Churn,3
199,3,180.07666666666668,4,Loss,1
68,4,108.4375,4,Loss,1
28,8,324.72625,3,Churn,3
79,2,189.56500000000003,4,Loss,1
10,11,363.3454545454546,2,Loyalist,5
183,4,197.685,3,Churn,3
73,1,809.4400000000003,0,Potential Loss,2
28,5,307.276,3,Churn,3
26,2,280.19499999999994,1,Potential,4
47,1,251.04,1,Potential,4
264,1,71.4,4,Loss,1
20,2,393.1249999999999,1,Potential,4
24,1,127.0,1,Potential,4
202,2,182.75,4,Loss,1
2,3,308.7066666666667,2,Loyalist,5
92,4,124.00000000000003,4,Loss,1
40,2,212.275,1,Potential,4
21,3,335.91333333333336,1,Potential,4
155,1,394.3700000000001,0,Potential Loss,2
14,5,355.7940000000001,2,Loyalist,5
42,7,896.2071428571436,3,Churn,3
14,11,408.8627272727272,2,Loyalist,5
83,9,335.061111111111,3,Churn,3
8,2,298.9950000000001,1,Potential,4
17,1,256.55,1,Potential,4
60,1,165.0,4,Loss,1
59,1,1041.2100000000005,0,Potential Loss,2
25,8,482.77375000000006,3,Churn,3
7,2,975.475,1,Potential,4
20,3,222.2166666666667,1,Potential,4
82,1,107.0,4,Loss,1
46,2,203.15000000000003,1,Potential,4
14,8,331.40375,2,Loyalist,5
81,4,269.45500000000004,3,Churn,3
2,4,207.54,2,Loyalist,5
1,2,506.11,2,Loyalist,5
108,2,371.17999999999995,0,Potential Loss,2
1,4,213.63500000000005,2,Loyalist,5
75,1,230.17000000000004,0,Potential Loss,2
185,1,81.36,4,Loss,1
189,1,242.06,0,Potential Loss,2
289,2,200.39999999999998,4,Loss,1
7,1,552.4000000000001,1,Potential,4
18,12,428.2375,2,Loyalist,5
25,3,338.6666666666667,3,Churn,3
13,7,358.20428571428573,2,Loyalist,5
180,2,467.80999999999983,0,Potential Loss,2
3,6,197.03666666666666,2,Loyalist,5
277,1,189.0,4,Loss,1
41,3,266.72666666666674,3,Churn,3
48,4,288.2175,3,Churn,3
55,2,27.075,4,Loss,1
84,2,148.485,4,Loss,1
160,2,642.9600000000002,0,Potential Loss,2
20,5,284.26,3,Churn,3
16,4,598.375,3,Churn,3
241,4,518.13,3,Churn,3
154,1,302.65000000000003,0,Potential Loss,2
47,2,269.2,1,Potential,4
229,1,125.46000000000001,4,Loss,1
21,1,176.9,1,Potential,4
53,1,630.77,0,Potential Loss,2
242,1,1954.9899999999998,0,Potential Loss,2
159,1,13.52,4,Loss,1
154,3,201.56999999999996,4,Loss,1
13,3,167.00333333333333,1,Potential,4
12,10,1002.3340000000001,2,Loyalist,5
14,2,244.12000000000003,1,Potential,4
4,4,316.01250000000005,2,Loyalist,5
130,2,432.84000000000003,0,Potential Loss,2
8,4,286.58250000000004,2,Loyalist,5
13,10,428.75,2,Loyalist,5
13,4,290.70500000000004,1,Potential,4
84,3,155.75,4,Loss,1
83,1,239.55000000000004,0,Potential Loss,2
234,1,288.79,0,Potential Loss,2
100,5,501.49799999999993,3,Churn,3
77,4,166.2025,3,Churn,3
45,5,379.75600000000003,3,Churn,3
9,2,97.35,1,Potential,4
5,27,170.42370370370372,2,Loyalist,5
18,5,516.8060000000002,3,Churn,3
48,1,133.18000000000004,4,Loss,1
19,4,343.0425,3,Churn,3
263,1,282.04999999999995,0,Potential Loss,2
200,1,203.05,4,Loss,1
116,5,243.98199999999997,3,Churn,3
1,2,166.99499999999998,1,Potential,4
68,1,306.0,0,Potential Loss,2
17,5,133.98199999999997,1,Potential,4
76,4,168.5575,3,Churn,3
62,2,909.9900000000001,0,Potential Loss,2
47,6,440.6683333333333,3,Churn,3
123,1,2253.2199999999993,0,Potential Loss,2
14,20,288.976,2,Loyalist,5
24,1,128.45,1,Potential,4
12,6,184.255,2,Loyalist,5
36,10,370.684,3,Churn,3
7,7,545.3114285714286,2,Loyalist,5
230,1,235.88,0,Potential Loss,2
2,1,100.2,1,Potential,4
112,3,315.3966666666667,3,Churn,3
21,7,391.0071428571428,3,Churn,3
19,3,197.02333333333334,1,Potential,4
171,1,582.1700000000002,0,Potential Loss,2
59,3,295.1066666666667,3,Churn,3
2,1,474.03000000000014,1,Potential,4
27,1,491.22999999999985,0,Potential Loss,2
119,4,1314.9975,0,Potential Loss,2
301,1,174.95000000000002,4,Loss,1
44,2,205.21,1,Potential,4
130,2,173.7,4,Loss,1
63,1,227.97,0,Potential Loss,2
140,1,205.17000000000004,4,Loss,1
38,6,387.09833333333336,3,Churn,3
97,3,496.6133333333333,3,Churn,3
343,1,389.78000000000014,0,Potential Loss,2
304,1,314.74,0,Potential Loss,2
26,3,144.06,1,Potential,4
77,2,310.685,0,Potential Loss,2
19,4,264.54749999999996,1,Potential,4
82,4,254.27000000000004,3,Churn,3
158,1,31.85,4,Loss,1
90,2,636.4000000000001,0,Potential Loss,2
38,5,1946.018,3,Churn,3
80,1,212.1,4,Loss,1
47,4,202.1575,3,Churn,3
300,1,231.68,0,Potential Loss,2
54,6,188.9383333333333,3,Churn,3
27,6,672.7950000000001,3,Churn,3
27,13,685.8453846153848,2,Loyalist,5
56,4,188.58249999999995,3,Churn,3
42,3,234.9166666666667,3,Churn,3
5,2,462.05500000000006,1,Potential,4
150,4,780.2275000000001,3,Churn,3
36,10,511.046,3,Churn,3
8,5,297.072,2,Loyalist,5
89,1,143.1,4,Loss,1
14,4,265.0,1,Potential,4
63,1,327.0,0,Potential Loss,2
165,3,122.8,4,Loss,1
218,1,591.87,0,Potential Loss,2
100,12,264.32166666666666,3,Churn,3
67,2,356.515,0,Potential Loss,2
115,2,280.355,0,Potential Loss,2
12,10,586.5190000000001,2,Loyalist,5
82,1,856.01,0,Potential Loss,2
83,2,203.34,4,Loss,1
11,4,314.99499999999995,1,Potential,4
17,3,289.0366666666667,1,Potential,4
136,1,400.2000000000001,0,Potential Loss,2
68,1,320.95,0,Potential Loss,2
12,2,89.34,1,Potential,4
299,1,159.68,4,Loss,1
216,1,301.99,0,Potential Loss,2
315,2,298.095,0,Potential Loss,2
143,1,119.50000000000003,4,Loss,1
20,3,265.1566666666667,1,Potential,4
7,7,208.7071428571428,2,Loyalist,5
233,2,112.72500000000002,4,Loss,1
60,1,142.8,4,Loss,1
207,1,147.86,4,Loss,1
229,3,76.48666666666668,4,Loss,1
339,1,263.76,0,Potential Loss,2
41,5,358.136,3,Churn,3
199,1,128.56000000000003,4,Loss,1
128,5,259.29200000000003,3,Churn,3
36,10,247.91799999999995,3,Churn,3
174,1,77.83,4,Loss,1
24,1,565.74,0,Potential Loss,2
168,1,549.8800000000001,0,Potential Loss,2
293,1,562.98,0,Potential Loss,2
124,1,352.9000000000001,0,Potential Loss,2
91,2,260.8299999999999,0,Potential Loss,2
190,1,145.12000000000003,4,Loss,1
25,4,89.17750000000001,1,Potential,4
71,3,296.3033333333333,3,Churn,3
58,1,160.65,4,Loss,1
26,4,503.00750000000005,3,Churn,3
12,5,788.026,2,Loyalist,5
54,2,307.635,0,Potential Loss,2
290,1,302.3699999999999,0,Potential Loss,2
92,1,115.35,4,Loss,1
287,1,238.40000000000003,0,Potential Loss,2
1,1,253.37000000000006,1,Potential,4
56,4,249.97,3,Churn,3
65,2,283.78000000000003,0,Potential Loss,2
100,5,358.084,3,Churn,3
337,1,186.14999999999998,4,Loss,1
281,1,65.05,4,Loss,1
257,1,104.5,4,Loss,1
16,9,247.77333333333334,2,Loyalist,5
54,1,144.9,4,Loss,1
55,7,182.5142857142857,3,Churn,3
38,3,214.46333333333334,1,Potential,4
72,5,246.99200000000002,3,Churn,3
13,2,205.87,1,Potential,4
139,1,100.86000000000001,4,Loss,1
160,1,131.15,4,Loss,1
10,2,253.31499999999994,1,Potential,4
19,7,154.67285714285714,3,Churn,3
9,7,181.59285714285713,2,Loyalist,5
132,7,392.2271428571429,3,Churn,3
27,13,267.90999999999997,2,Loyalist,5
86,1,190.62,4,Loss,1
24,7,193.54571428571427,3,Churn,3
48,6,168.855,3,Churn,3
13,2,343.69499999999994,1,Potential,4
20,14,248.43214285714285,2,Loyalist,5
25,3,268.98333333333335,1,Potential,4
234,1,130.60000000000002,4,Loss,1
5,12,228.6783333333333,2,Loyalist,5
94,3,584.7466666666666,0,Potential Loss,2
4,35,230.68771428571426,2,Loyalist,5
21,3,203.49666666666667,1,Potential,4
327,1,200.17999999999998,4,Loss,1
36,1,15.44,4,Loss,1
119,1,227.51000000000002,0,Potential Loss,2
155,1,68.02999999999999,4,Loss,1
20,1,222.75000000000003,1,Potential,4
276,1,198.28999999999996,4,Loss,1
28,2,250.36,1,Potential,4
119,3,86.31,4,Loss,1
74,2,96.36500000000001,4,Loss,1
10,2,208.65000000000003,1,Potential,4
83,5,257.194,3,Churn,3
49,1,120.95,4,Loss,1
147,1,230.43999999999997,0,Potential Loss,2
116,6,222.46,3,Churn,3
32,1,279.5899999999998,1,Potential,4
100,2,103.54500000000003,4,Loss,1
8,6,135.75833333333333,2,Loyalist,5
23,1,537.4599999999999,0,Potential Loss,2
107,1,214.78000000000003,4,Loss,1
32,1,141.12,1,Potential,4
92,1,465.3999999999999,0,Potential Loss,2
21,1,114.52000000000004,1,Potential,4
304,1,507.13999999999993,0,Potential Loss,2
203,1,25.2,4,Loss,1
76,1,118.86000000000001,4,Loss,1
12,6,132.975,1,Potential,4
94,2,318.125,0,Potential Loss,2
16,1,188.46000000000004,1,Potential,4
27,1,911.12,0,Potential Loss,2
266,2,210.42,4,Loss,1
245,2,120.78,4,Loss,1
25,12,213.64499999999998,2,Loyalist,5
28,4,270.0625,3,Churn,3
9,6,189.16333333333333,2,Loyalist,5
19,5,171.85399999999998,1,Potential,4
98,2,135.875,4,Loss,1
62,6,249.01333333333332,3,Churn,3
132,2,233.895,0,Potential Loss,2
12,3,147.74666666666667,1,Potential,4
77,2,173.48499999999999,4,Loss,1
28,2,196.82,1,Potential,4
262,1,132.80000000000007,4,Loss,1
172,1,111.50000000000001,4,Loss,1
343,1,2135.46,0,Potential Loss,2
31,2,575.52,0,Potential Loss,2
32,11,363.6263636363637,3,Churn,3
31,2,2255.88,0,Potential Loss,2
19,2,123.92000000000002,1,Potential,4
25,2,512.55,1,Potential,4
1,4,545.4275000000001,2,Loyalist,5
5,8,277.78875,2,Loyalist,5
13,5,671.668,2,Loyalist,5
58,1,124.45000000000003,4,Loss,1
132,1,29.1,4,Loss,1
76,4,423.7875,3,Churn,3
37,4,260.0799999999999,3,Churn,3
14,4,202.01000000000002,1,Potential,4
4,5,128.904,2,Loyalist,5
89,8,151.325,3,Churn,3
48,2,256.385,1,Potential,4
46,2,160.97499999999997,1,Potential,4
47,2,76.17500000000001,4,Loss,1
254,1,104.7,4,Loss,1
182,2,29.950000000000003,4,Loss,1
98,5,165.55399999999997,3,Churn,3
44,1,328.1300000000001,0,Potential Loss,2
21,2,254.0,1,Potential,4
110,1,81.12,4,Loss,1
13,9,610.96,2,Loyalist,5
91,2,59.5,4,Loss,1
73,8,1256.44125,3,Churn,3
122,3,369.48999999999995,3,Churn,3
17,4,306.88500000000005,3,Churn,3
14,4,217.25,1,Potential,4
13,5,147.406,1,Potential,4
23,12,219.9366666666667,2,Loyalist,5
70,4,326.1975,3,Churn,3
18,4,185.37499999999997,1,Potential,4
62,3,206.65666666666664,3,Churn,3
107,8,155.435,3,Churn,3
11,1,36.25,4,Loss,1
218,2,751.0,0,Potential Loss,2
155,3,583.4666666666666,0,Potential Loss,2
24,1,285.11,1,Potential,4
227,4,192.0625,3,Churn,3
14,3,166.7333333333333,1,Potential,4
343,1,156.6,4,Loss,1
23,3,215.1966666666667,1,Potential,4
344,2,196.22000000000003,4,Loss,1
130,5,142.36200000000002,3,Churn,3
92,3,313.61999999999995,3,Churn,3
7,14,434.28499999999997,2,Loyalist,5
5,7,489.06,2,Loyalist,5
94,2,548.12,0,Potential Loss,2
13,5,141.62999999999997,1,Potential,4
64,1,979.2,0,Potential Loss,2
261,1,80.36999999999998,4,Loss,1
19,16,156.97687500000004,2,Loyalist,5
56,3,173.52666666666664,1,Potential,4
92,1,231.34000000000006,0,Potential Loss,2
246,1,260.45000000000005,0,Potential Loss,2
42,2,125.21999999999998,1,Potential,4
3,54,224.1533333333334,2,Loyalist,5
12,1,10.95,4,Loss,1
138,3,215.0,3,Churn,3
46,12,1643.8966666666663,3,Churn,3
73,7,119.55428571428571,3,Churn,3
3,1,110.7,1,Potential,4
105,1,171.15,4,Loss,1
23,1,126.35000000000001,1,Potential,4
2,6,200.50833333333335,2,Loyalist,5
7,26,941.6523076923077,2,Loyalist,5
58,1,149.29999999999998,4,Loss,1
88,1,168.64999999999998,4,Loss,1
48,2,190.575,1,Potential,4
146,1,97.5,4,Loss,1
47,7,210.9,3,Churn,3
54,1,536.77,0,Potential Loss,2
160,2,873.8950000000002,0,Potential Loss,2
179,1,114.85,4,Loss,1
4,10,233.26299999999992,2,Loyalist,5
88,1,118.95000000000002,4,Loss,1
82,10,229.79300000000003,3,Churn,3
49,1,552.9000000000001,0,Potential Loss,2
138,2,141.72000000000003,4,Loss,1
39,7,874.5742857142858,3,Churn,3
24,1,302.04,1,Potential,4
23,7,290.4557142857143,3,Churn,3
42,2,280.07,1,Potential,4
2,3,410.6133333333333,2,Loyalist,5
31,14,696.1164285714284,3,Churn,3
97,1,164.18,4,Loss,1
25,1,206.6,1,Potential,4
24,8,284.24375000000003,3,Churn,3
28,4,121.4,1,Potential,4
24,2,464.30499999999995,1,Potential,4
19,5,323.078,3,Churn,3
31,1,420.54,0,Potential Loss,2
90,7,434.3585714285714,3,Churn,3
2,14,811.3064285714287,2,Loyalist,5
123,2,416.2700000000001,0,Potential Loss,2
24,3,156.47,1,Potential,4
23,6,201.7966666666667,3,Churn,3
23,1,266.80000000000007,1,Potential,4
49,1,331.35,0,Potential Loss,2
46,2,120.63,4,Loss,1
167,1,373.1699999999999,0,Potential Loss,2
82,4,258.58,3,Churn,3
293,1,325.74,0,Potential Loss,2
128,1,137.16,4,Loss,1
19,9,263.5266666666667,2,Loyalist,5
9,41,353.2187804878048,2,Loyalist,5
25,5,426.32199999999995,3,Churn,3
45,7,7488.900000000001,3,Churn,3
37,6,171.735,3,Churn,3
91,2,487.7800000000001,0,Potential Loss,2
2,8,486.46625000000006,2,Loyalist,5
19,1,213.08,1,Potential,4
24,12,133.82000000000002,2,Loyalist,5
198,2,330.75,0,Potential Loss,2
219,2,355.49,0,Potential Loss,2
63,5,426.884,3,Churn,3
92,1,102.6,4,Loss,1
13,1,57.8,1,Potential,4
8,11,258.3609090909091,2,Loyalist,5
49,7,239.9714285714286,3,Churn,3
112,1,321.65000000000003,0,Potential Loss,2
266,1,224.81000000000003,4,Loss,1
46,2,303.5,1,Potential,4
237,1,1047.0,0,Potential Loss,2
92,1,229.5,0,Potential Loss,2
191,2,572.1500000000001,0,Potential Loss,2
46,2,636.4000000000001,0,Potential Loss,2
270,1,389.2600000000001,0,Potential Loss,2
82,1,390.21,0,Potential Loss,2
68,2,389.095,0,Potential Loss,2
52,1,177.69,4,Loss,1
7,2,104.78500000000001,1,Potential,4
131,1,336.50000000000006,0,Potential Loss,2
26,2,329.09000000000003,1,Potential,4
20,8,302.77500000000003,2,Loyalist,5
96,2,373.92500000000007,0,Potential Loss,2
23,1,100.91000000000001,1,Potential,4
139,1,54.7,4,Loss,1
28,1,309.15999999999997,1,Potential,4
201,3,380.6133333333333,0,Potential Loss,2
28,2,143.625,1,Potential,4
199,1,718.51,0,Potential Loss,2
7,9,729.7877777777779,2,Loyalist,5
159,3,429.88000000000005,0,Potential Loss,2
58,1,206.08,4,Loss,1
7,29,2626.6675862068964,2,Loyalist,5
90,7,239.7057142857143,3,Churn,3
46,2,322.8,1,Potential,4
132,1,334.18,0,Potential Loss,2
62,5,195.68800000000002,3,Churn,3
16,1,189.46999999999994,1,Potential,4
63,2,164.71000000000004,4,Loss,1
80,9,328.5566666666666,3,Churn,3
62,2,277.425,0,Potential Loss,2
76,2,197.07000000000002,4,Loss,1
154,2,369.6,0,Potential Loss,2
2,8,280.12749999999994,2,Loyalist,5
41,2,620.1250000000002,0,Potential Loss,2
91,2,246.41500000000005,0,Potential Loss,2
165,2,485.05999999999995,0,Potential Loss,2
23,1,65.34,4,Loss,1
336,1,34.8,4,Loss,1
89,4,361.36750000000006,3,Churn,3
58,2,144.165,4,Loss,1
72,2,425.0100000000001,0,Potential Loss,2
21,4,252.92500000000007,1,Potential,4
147,1,124.46,4,Loss,1
131,2,85.47499999999998,4,Loss,1
128,1,120.05000000000003,4,Loss,1
28,3,320.23,3,Churn,3
28,3,267.5266666666667,1,Potential,4
10,2,363.92500000000007,1,Potential,4
16,3,209.32000000000002,1,Potential,4
4,6,380.0799999999999,2,Loyalist,5
37,10,215.488,3,Churn,3
110,3,756.6666666666666,0,Potential Loss,2
63,3,191.49333333333325,3,Churn,3
17,1,142.77,1,Potential,4
31,1,259.1700000000001,1,Potential,4
150,1,167.62,4,Loss,1
88,4,260.21250000000003,3,Churn,3
28,2,181.225,1,Potential,4
68,2,196.18999999999997,1,Potential,4
310,1,131.83000000000004,4,Loss,1
79,2,512.2750000000001,0,Potential Loss,2
271,1,382.7900000000001,0,Potential Loss,2
180,1,205.23999999999995,4,Loss,1
26,6,72.325,1,Potential,4
71,1,171.7,4,Loss,1
2,21,232.0014285714286,2,Loyalist,5
101,2,174.37499999999997,4,Loss,1
112,6,150.645,3,Churn,3
68,1,304.38000000000005,0,Potential Loss,2
14,2,164.77499999999998,1,Potential,4
31,16,456.906875,2,Loyalist,5
84,4,318.85749999999996,3,Churn,3
198,1,135.95,4,Loss,1
105,4,1016.7800000000002,3,Churn,3
83,3,320.07666666666665,3,Churn,3
257,1,167.40000000000003,4,Loss,1
266,1,178.71,4,Loss,1
9,4,424.8375,2,Loyalist,5
23,14,829.6628571428572,2,Loyalist,5
153,2,275.34999999999997,0,Potential Loss,2
47,3,760.3400000000001,3,Churn,3
87,2,752.3500000000001,0,Potential Loss,2
77,6,269.23,3,Churn,3
56,4,359.93000000000006,3,Churn,3
19,1,409.97999999999996,1,Potential,4
115,1,52.05,4,Loss,1
18,1,305.04999999999995,1,Potential,4
110,8,293.52000000000004,3,Churn,3
317,2,554.4550000000002,0,Potential Loss,2
60,4,159.1425,3,Churn,3
228,1,160.75,4,Loss,1
14,1,333.81000000000006,1,Potential,4
38,2,152.555,1,Potential,4
42,6,129.51333333333335,3,Churn,3
178,3,238.6433333333333,3,Churn,3
59,12,319.1891666666666,3,Churn,3
4,11,283.0009090909091,2,Loyalist,5
25,3,134.5333333333333,1,Potential,4
89,2,244.79999999999998,0,Potential Loss,2
196,1,395.32999999999987,0,Potential Loss,2
21,8,387.70750000000004,3,Churn,3
42,3,598.4066666666668,3,Churn,3
235,2,565.1049999999999,0,Potential Loss,2
4,5,331.91400000000004,2,Loyalist,5
75,1,408.31999999999994,0,Potential Loss,2
84,3,1115.2266666666665,0,Potential Loss,2
240,1,254.00000000000003,0,Potential Loss,2
116,1,296.36,0,Potential Loss,2
26,2,320.70000000000005,1,Potential,4
12,2,144.655,1,Potential,4
17,3,244.1833333333334,1,Potential,4
32,3,421.85999999999996,3,Churn,3
312,1,234.0,0,Potential Loss,2
25,5,101.334,1,Potential,4
3,5,509.456,2,Loyalist,5
185,2,415.59000000000003,0,Potential Loss,2
143,2,219.85000000000002,4,Loss,1
62,9,348.10666666666674,3,Churn,3
55,9,300.6555555555555,3,Churn,3
132,2,99.29999999999998,4,Loss,1
23,1,418.87000000000006,1,Potential,4
107,2,355.20000000000005,0,Potential Loss,2
5,6,293.08666666666664,2,Loyalist,5
20,3,337.84666666666664,1,Potential,4
216,1,126.00000000000001,4,Loss,1
23,3,278.4433333333333,1,Potential,4
299,1,59.92,4,Loss,1
55,10,337.29200000000003,3,Churn,3
112,2,280.7950000000001,0,Potential Loss,2
279,1,563.1,0,Potential Loss,2
115,3,439.87999999999994,0,Potential Loss,2
73,4,473.7975,3,Churn,3
167,3,911.8766666666667,0,Potential Loss,2
13,2,415.315,1,Potential,4
55,4,621.3925,3,Churn,3
13,7,372.06571428571425,2,Loyalist,5
183,1,300.65999999999997,0,Potential Loss,2
10,37,453.281081081081,2,Loyalist,5
54,5,275.632,3,Churn,3
2,24,804.1262500000001,2,Loyalist,5
241,1,301.65,0,Potential Loss,2
188,3,373.5,0,Potential Loss,2
21,2,156.525,1,Potential,4
235,5,146.24,4,Loss,1
79,6,330.4083333333333,3,Churn,3
23,3,273.00333333333333,1,Potential,4
1,6,458.60666666666674,2,Loyalist,5
2,2,1278.6750000000002,2,Loyalist,5
58,1,432.68,0,Potential Loss,2
31,1,304.20000000000005,1,Potential,4
26,2,158.54,1,Potential,4
20,8,336.26875000000007,2,Loyalist,5
36,3,163.2166666666667,1,Potential,4
32,8,279.3575,3,Churn,3
149,2,706.425,0,Potential Loss,2
62,3,326.90000000000003,3,Churn,3
20,17,279.82117647058817,2,Loyalist,5
114,2,221.0,4,Loss,1
2,9,383.1777777777778,2,Loyalist,5
21,2,659.835,1,Potential,4
56,1,296.1,0,Potential Loss,2
7,2,130.19,1,Potential,4
21,17,602.6758823529411,2,Loyalist,5
14,5,81.18,1,Potential,4
2,2,310.42500000000007,1,Potential,4
108,4,133.39000000000001,4,Loss,1
2,1,293.50000000000006,1,Potential,4
20,4,299.5225,3,Churn,3
32,4,314.2950000000001,3,Churn,3
230,1,163.2,4,Loss,1
34,12,815.0649999999999,3,Churn,3
59,1,376.9199999999999,0,Potential Loss,2
223,1,299.83000000000004,0,Potential Loss,2
17,7,224.71,2,Loyalist,5
297,1,307.21000000000004,0,Potential Loss,2
13,2,1003.1600000000003,3,Churn,3
13,1,102.0,1,Potential,4
82,7,156.00857142857146,3,Churn,3
3,2,681.3750000000001,1,Potential,4
234,1,438.6500000000001,0,Potential Loss,2
20,7,353.6171428571428,3,Churn,3
101,2,234.4399999999999,0,Potential Loss,2
24,8,270.8025,3,Churn,3
38,3,247.23,1,Potential,4
2,8,516.86375,2,Loyalist,5
36,9,256.0566666666666,3,Churn,3
12,9,458.58666666666664,2,Loyalist,5
27,6,71.15000000000002,1,Potential,4
44,2,50.55,4,Loss,1
94,8,190.60250000000002,3,Churn,3
86,1,229.2,0,Potential Loss,2
18,1,326.74000000000007,1,Potential,4
115,2,300.1700000000001,0,Potential Loss,2
109,3,264.6433333333334,3,Churn,3
165,1,358.15000000000003,0,Potential Loss,2
36,1,351.66,0,Potential Loss,2
59,1,157.85999999999999,4,Loss,1
117,4,97.63999999999997,4,Loss,1
9,7,359.96999999999997,2,Loyalist,5
13,3,244.5666666666667,1,Potential,4
4,28,136.32714285714286,2,Loyalist,5
124,4,388.9575,3,Churn,3
31,2,220.95999999999998,1,Potential,4
54,5,126.268,3,Churn,3
94,1,129.75,4,Loss,1
291,3,23.71666666666667,4,Loss,1
178,2,305.08500000000004,0,Potential Loss,2
86,1,158.92,4,Loss,1
19,2,149.805,1,Potential,4
48,1,141.85000000000002,4,Loss,1
25,3,276.08666666666676,1,Potential,4
21,7,443.58571428571435,3,Churn,3
74,2,70.80000000000001,4,Loss,1
1,1,202.00000000000006,1,Potential,4
152,2,292.635,0,Potential Loss,2
110,5,420.328,3,Churn,3
24,1,121.54999999999998,1,Potential,4
299,1,197.70000000000005,4,Loss,1
71,3,117.63666666666667,4,Loss,1
20,2,339.51000000000005,1,Potential,4
150,1,96.44000000000003,4,Loss,1
159,1,112.86000000000001,4,Loss,1
83,2,135.72,4,Loss,1
275,1,736.2800000000003,0,Potential Loss,2
299,1,171.24999999999997,4,Loss,1
16,6,136.34333333333333,1,Potential,4
105,2,185.02500000000003,4,Loss,1
324,2,73.65,4,Loss,1
16,4,166.02249999999998,1,Potential,4
92,4,249.19,3,Churn,3
160,1,177.19,4,Loss,1
27,9,326.37222222222226,3,Churn,3
89,3,266.11000000000007,3,Churn,3
14,6,540.855,2,Loyalist,5
1,1,184.66000000000003,1,Potential,4
14,2,130.14000000000001,1,Potential,4
130,1,414.72,0,Potential Loss,2
92,3,145.95666666666662,4,Loss,1
97,4,65.66,4,Loss,1
47,9,573.7533333333333,3,Churn,3
101,2,172.42999999999995,4,Loss,1
12,8,221.50875,2,Loyalist,5
12,4,108.43249999999998,1,Potential,4
13,2,808.6600000000002,1,Potential,4
31,1,591.96,0,Potential Loss,2
91,2,25.565,4,Loss,1
16,3,140.05666666666667,1,Potential,4
81,4,437.63750000000005,3,Churn,3
12,1,183.55999999999995,1,Potential,4
44,1,334.6200000000001,0,Potential Loss,2
58,5,435.93,3,Churn,3
59,2,247.12499999999997,1,Potential,4
236,1,264.5,0,Potential Loss,2
12,1,134.59000000000003,1,Potential,4
259,1,392.59000000000003,0,Potential Loss,2
52,2,365.23499999999996,0,Potential Loss,2
5,10,394.36000000000007,2,Loyalist,5
81,1,185.72000000000006,4,Loss,1
2,83,325.7198795180723,2,Loyalist,5
240,1,430.69000000000005,0,Potential Loss,2
49,1,120.75,4,Loss,1
7,4,149.5475,1,Potential,4
5,2,62.87000000000001,1,Potential,4
55,20,127.16749999999999,3,Churn,3
118,4,114.49000000000001,4,Loss,1
76,140,312.8409285714286,2,Loyalist,5
60,3,141.40666666666667,4,Loss,1
26,1,168.51,1,Potential,4
45,2,511.91999999999996,0,Potential Loss,2
152,3,208.0833333333333,4,Loss,1
303,1,208.96999999999997,4,Loss,1
91,2,901.6,0,Potential Loss,2
16,17,382.68352941176477,2,Loyalist,5
155,2,253.02499999999998,0,Potential Loss,2
23,9,299.76666666666665,3,Churn,3
23,3,316.06333333333333,1,Potential,4
51,7,369.3142857142857,3,Churn,3
23,2,163.41,1,Potential,4
8,20,644.6080000000002,2,Loyalist,5
4,1,655.8000000000001,1,Potential,4
36,6,48.71666666666666,4,Loss,1
24,1,234.64999999999998,1,Potential,4
67,3,202.66,3,Churn,3
19,2,606.8999999999999,1,Potential,4
49,4,240.77249999999992,3,Churn,3
19,1,235.86999999999998,1,Potential,4
23,12,338.66333333333336,2,Loyalist,5
326,1,167.09999999999997,4,Loss,1
215,3,1141.34,0,Potential Loss,2
92,2,516.44,0,Potential Loss,2
70,1,194.40000000000003,4,Loss,1
17,2,156.73000000000002,1,Potential,4
177,3,108.02666666666669,4,Loss,1
24,14,135.45142857142858,2,Loyalist,5
75,3,236.25666666666666,3,Churn,3
12,16,64.261875,2,Loyalist,5
12,5,114.2,1,Potential,4
18,11,121.23363636363636,2,Loyalist,5
